system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,VV,VH,HH,HV,Blue,Green,Red,NIR,SWIR1,SWIR2,elevation,slope,aspect,CFFDRS,Row,Col,PointX,PointY,random,longitude,latitude,NDVI,NBR,NDWI1,NDWI2,Tcbrightness,TCGreeness,TCWetness,SR,NPDI
00000000000000006105_0,0.048227605,0.003014225,-0.084213764,-0.186082276,-0.041584006,-0.017777778,-0.113740869,0.166336025,0.172795079,0.003014225,-0.214133026,0.267958478,-0.103406382,-0.003014225,0.041584006,-0.172795079,0.059115725,0.038446751,0.199861592,0.024605921,0.079723183,0.141730104,-0.066989619,0.071111111,0.027128028,0.179377163,-0.153787005,-0.199861592,-0.048227605,0.075355632,0.113740869,0.141730104,0.113740869,0.024605921,0.017777778,0.027128028,-0.062991157,0.062991157,-0.098423683,0.186082276,-0.048227605,0.172795079,-0.012056901,0.019930796,0.172795079,0.32781238,0.071111111,-0.119092657,0.103406382,-0.153787005,-0.130165321,-0.015747789,0.130165321,-0.022206844,0.066989619,-0.022206844,0.024605921,0.284444444,-0.108512111,0.135886198,0.16,0.16,-0.103406382,-0.066989619,-9.40026749,-15.89031716,8126,5686,0.02875,0.06505,0.03925,0.2918,0.13125,0.06455,74.249664,23.47287,147.4731,60,53687,118575,1382220,773100,0.196358216,-132.061824,54.8974394,0.762875699,0.637715729,0.379505969,-0.635421045,0.28721333,0.165392765,0.006572635,1.690411169,-0.256619203
0000000000000000195c_0,-0.051733948,-0.103406382,-0.103406382,-0.186082276,0.003936947,-0.041584006,-0.093564014,0.30142253,0.214133026,0.022206844,-0.088827374,0.172795079,-0.059115725,-0.027128028,0.048227605,-0.141730104,0.035432526,-0.01384083,0.124567474,0.035432526,0.119092657,0.179377163,-0.093564014,-0.004982699,0.16,0.075355632,-0.019930796,-0.141730104,-0.179377163,-0.066989619,0.199861592,-0.027128028,0.088827374,-0.012056901,-0.119092657,-0.019930796,-0.199861592,-0.027128028,0.017777778,0.179377163,-0.124567474,0.16,-0.000246,-0.019930796,0.044844291,0.346020761,0.135886198,-0.017777778,-0.027128028,-0.093564014,-0.098423683,-0.00615148,0.172795079,-0.024605921,-0.00153787,0.113740869,-0.007443291,0.267958478,-0.14769704,0.179377163,0.098423683,0.172795079,-0.130165321,-0.03254133,-13.20108128,-17.91744069,8719,5696,0.018,0.041,0.0196,0.253,0.0879,0.036,215.41527,46.148346,151.04819,5,47522,111416,1167450,958050,0.616989715,-134.4278966,57.06902677,0.85619956,0.750865052,0.484306248,-0.721088435,0.21889226,0.15838704,0.02443046,1.357270689,-0.151561164
00000000000000002e5c_0,-0.062991157,-0.153787005,0.038446751,-0.153787005,-0.059115725,-0.172795079,-0.038446751,0.32781238,0.093564014,0.00153787,0.292871972,0.027128028,-0.051733948,-0.130165321,-0.192910419,0.008858131,0.038446751,-0.075355632,-0.029773164,-0.066989619,0.206935794,-0.044844291,0.008858131,-0.093564014,0.153787005,0.199861592,-0.062991157,0.172795079,0.192910419,-0.108512111,0.088827374,0.000984,0.041584006,0.019930796,-0.055363322,0.071111111,0.153787005,-0.172795079,-0.027128028,-0.044844291,-0.130165321,-0.141730104,-0.119092657,0.119092657,-0.027128028,0.130165321,0.079723183,-0.267958478,0.084213764,0.015747789,0.038446751,-0.019930796,-0.113740869,-0.098423683,0.048227605,0.228896578,0.214133026,-0.00615148,-0.059115725,-0.029773164,-0.186082276,0.135886198,0.066989619,0.093564014,-9.803997091,-15.67057367,9255,5714,0.0212,0.0394,0.017,0.4041,0.1358,0.0564,57.31334,0.29406932,285.2904,13,24427,72151,-10500,1650900,0.911924529,-154.2211061,64.81906222,0.919259083,0.75504886,0.496943878,-0.822322435,0.33071669,0.26907197,0.03181642,1.598386202,-0.230291479
000000000000000012a9_0,0.012056901,-0.14769704,0.079723183,-0.130165321,-0.008858131,-0.135886198,-0.071111111,0.32781238,0.153787005,0.012056901,0.206935794,0.098423683,-0.079723183,-0.075355632,-0.214133026,0.003014225,0.141730104,-0.004982699,-0.002214533,-0.024605921,0.221453287,-0.051733948,0.071111111,-0.130165321,0.051733948,0.206935794,-0.124567474,0.186082276,0.214133026,-0.130165321,0.048227605,-0.003936947,0.002214533,0.075355632,-0.088827374,0.055363322,0.236462899,-0.124567474,-0.071111111,0.044844291,-0.14769704,-0.079723183,-0.16,0.130165321,-0.062991157,0.124567474,0.00615148,-0.292871972,0.000984,0.004982699,0.066989619,-0.027128028,-0.055363322,-0.088827374,0.103406382,0.206935794,0.029773164,-0.03254133,-0.059115725,-0.079723183,-0.221453287,0.124567474,0.088827374,0.098423683,-10.06026797,-16.36646245,6798,5715,0.0208,0.0354,0.0236,0.199,0.1431,0.069,544.5982,7.5337043,144.41634,3,16432,72710,6270,1890750,0.773458457,-153.8571087,66.97439008,0.787960467,0.485074627,0.163402514,-0.697952218,0.22411728,0.1163634,-0.04767854,1.626841601,-0.238629387
00000000000000001c2e_0,0.075355632,-0.135886198,-0.103406382,-0.192910419,-0.051733948,-0.010396002,0.103406382,0.206935794,0.166336025,-0.019930796,0.221453287,0.244152249,-0.16,-0.135886198,-0.038446751,-0.251964629,0.098423683,-0.093564014,0.055363322,-0.022206844,0.066989619,-0.038446751,-0.010396002,-0.071111111,0.172795079,0.251964629,-0.236462899,-0.153787005,-0.024605921,0.051733948,-0.029773164,-0.00153787,0.206935794,0.024605921,-0.051733948,-0.044844291,0.051733948,0.000984,-0.029773164,0.135886198,-0.186082276,0.007443291,-0.088827374,0.088827374,0.022206844,0.166336025,0.119092657,-0.199861592,0.221453287,-0.051733948,-0.079723183,0.075355632,0.103406382,0.141730104,0.059115725,0.119092657,0.108512111,0.119092657,0.01384083,0.062991157,-0.071111111,0.236462899,0.093564014,0.059115725,-11.4780259,-17.29690381,7109,5716,0.0187,0.0508,0.0294,0.2842,0.1425,0.0689,80.7461,4.5470476,80.56582,5,45851,109818,1119510,1008180,0.391879936,-134.9534111,57.62229915,0.8125,0.609742283,0.332083431,-0.696716418,0.27779232,0.17173666,-0.01356363,1.506958075,-0.202220404
0000000000000000819a_0,-0.041584006,-0.135886198,-0.16,-0.267958478,0.007443291,-0.024605921,0.055363322,0.14769704,0.214133026,0.022206844,0.166336025,0.14769704,-0.103406382,-0.141730104,0.041584006,-0.30142253,0.098423683,0.041584006,0.108512111,-0.022206844,0.024605921,0.141730104,-0.108512111,-0.007443291,0.16,0.221453287,-0.186082276,-0.221453287,-0.029773164,-0.01384083,0.019930796,-0.041584006,0.14769704,0.010396002,-0.059115725,-0.135886198,-0.199861592,0.048227605,0.098423683,0.141730104,-0.084213764,0.017777778,0.003014225,0.044844291,0.038446751,0.199861592,0.186082276,-0.103406382,0.14769704,-0.055363322,-0.113740869,0.075355632,0.206935794,0.14769704,0.01384083,0.103406382,0.027128028,0.186082276,-0.055363322,0.084213764,-0.019930796,0.179377163,0.084213764,0.041584006,-10.19260371,-15.98982871,6881,5717,0.0188,0.0306,0.0208,0.1494,0.1156,0.0568,130.06668,4.0828156,167.22824,605,44866,112318,1194510,1037730,0.901801199,-133.6036923,57.67880318,0.755581669,0.449078565,0.12754717,-0.66,0.17689124,0.0835846,-0.04160342,1.568767821,-0.221416594
00000000000000006329_0,0.055363322,-0.048227605,-0.075355632,-0.267958478,-0.059115725,0.019930796,-0.051733948,0.206935794,0.192910419,0.015747789,-0.048227605,0.172795079,-0.108512111,-0.03254133,0.088827374,-0.244152249,0.03254133,0.093564014,0.292871972,-0.135886198,0.079723183,0.16,-0.062991157,0.038446751,0.124567474,0.244152249,-0.172795079,-0.166336025,-0.01384083,-0.010396002,0.103406382,0.044844291,0.108512111,0.062991157,0.008858131,-0.124567474,-0.113740869,0.010396002,0.03254133,0.130165321,-0.093564014,0.051733948,0.007443291,0.038446751,0.071111111,0.199861592,0.012056901,-0.015747789,0.214133026,-0.098423683,-0.088827374,-0.017777778,0.186082276,0.022206844,0.084213764,0.066989619,0.075355632,0.30142253,-0.16,0.14769704,0.044844291,0.16,0.075355632,0.088827374,-6.520409248,-13.0749959,8809,5723,0.023,0.0465,0.0245,0.2133,0.0964,0.0443,109.912796,9.540721,213.9361,60,49249,116942,1333230,906240,0.375018067,-132.1127585,56.17053182,0.793944491,0.656055901,0.37746206,-0.642032333,0.20796452,0.12342544,0.00451504,2.005241604,-0.334496103
0000000000000000844a_0,-0.035432526,-0.135886198,0.079723183,-0.228896578,-0.093564014,-0.113740869,-0.119092657,0.413625529,0.135886198,-0.01384083,0.236462899,-0.027128028,0.01384083,-0.14769704,-0.055363322,-0.084213764,-0.002214533,0.084213764,0.130165321,-0.14769704,0.192910419,-0.008858131,-0.029773164,-0.071111111,0.135886198,0.141730104,-0.103406382,0.124567474,0.186082276,-0.062991157,0.16,0.003014225,0.019930796,0.179377163,-0.055363322,0.130165321,0.079723183,-0.141730104,0.03254133,0.044844291,-0.16,-0.108512111,-0.093564014,0.141730104,-0.035432526,0.166336025,0.022206844,-0.135886198,0.062991157,-0.066989619,0.062991157,-0.071111111,-0.015747789,-0.113740869,0.024605921,0.214133026,0.071111111,0.153787005,-0.16,0.066989619,-0.16,0.166336025,0.055363322,0.022206844,-9.29185098,-16.13943204,6292,5748,0.0124,0.0285,0.013,0.2266,0.1011,0.045,505.8736,17.0417,197.0132,605,25105,85111,378300,1630560,0.581281322,-146.120548,64.43548159,0.89148581,0.668630339,0.382972231,-0.776558212,0.20421045,0.14698071,-0.00353945,1.736944778,-0.269258183
00000000000000007d4a_0,0.007443291,-0.124567474,-0.153787005,-0.108512111,-0.019930796,-0.00615148,0.044844291,0.236462899,0.221453287,-0.017777778,0.16,0.259900038,-0.166336025,-0.14769704,0.051733948,-0.244152249,0.108512111,-0.088827374,0.059115725,0.000554,0.084213764,0.015747789,-0.048227605,-0.044844291,0.228896578,0.244152249,-0.130165321,-0.199861592,-0.113740869,0.035432526,0.048227605,-0.003936947,0.284444444,-0.004982699,-0.029773164,-0.062991157,-0.062991157,-0.113740869,0.079723183,0.166336025,-0.186082276,0.098423683,-0.048227605,0.041584006,0.015747789,0.199861592,0.119092657,-0.066989619,0.108512111,0.079723183,-0.084213764,-0.012056901,0.103406382,0.130165321,0.027128028,0.093564014,0.066989619,0.093564014,-0.119092657,0.098423683,-0.044844291,0.251964629,0.00153787,0.098423683,-11.76766282,-18.84653951,3833,5765,0.0209,0.048,0.01945,0.3618,0.1032,0.0419,263.49527,26.006676,63.98348,605,43621,108636,1084050,1075080,0.130621126,-135.2114072,58.28624398,0.897967213,0.792420114,0.556129032,-0.765739385,0.291296375,0.2349652,0.049678425,1.601553324,-0.23122852
00000000000000004dc5_0,-0.093564014,0.048227605,-0.066989619,-0.084213764,-0.038446751,-0.292871972,-0.038446751,0.214133026,0.228896578,0.119092657,0.027128028,0.130165321,0.01384083,0.012056901,-0.199861592,-0.093564014,0.113740869,-0.103406382,-0.166336025,0.035432526,0.124567474,0.172795079,-0.066989619,0.002214533,0.022206844,0.141730104,-0.029773164,0.004982699,-0.019930796,0.062991157,-0.03254133,0.01384083,-0.019930796,-0.166336025,0.071111111,-0.048227605,0.179377163,0.062991157,-0.071111111,-0.010396002,0.017777778,0.075355632,-0.119092657,-0.024605921,-0.044844291,0.130165321,0.318892734,-0.434048443,0.172795079,-0.130165321,-0.172795079,0.135886198,0.093564014,-0.055363322,0.093564014,0.029773164,0.130165321,-0.088827374,-0.113740869,-0.119092657,-0.01384083,-0.027128028,-0.024605921,0.093564014,-10.20548751,-15.91084036,7579,5782,0.036,0.065,0.032,0.3692,0.1973,0.0916,150.80078,4.858787,124.28725,33,60528,52017,-614520,567870,0.389346769,-163.5671783,54.72523236,0.840478564,0.602430556,0.303442189,-0.700598802,0.36779644,0.22402126,-0.02770006,1.559047556,-0.218459229
00000000000000003498_0,0.027128028,-0.124567474,-0.124567474,-0.186082276,0.01384083,-0.035432526,0.044844291,0.192910419,0.186082276,-0.051733948,0.179377163,0.199861592,-0.153787005,-0.119092657,0.03254133,-0.214133026,0.259900038,-0.119092657,-0.03254133,-0.022206844,0.038446751,-0.051733948,-0.079723183,0.048227605,0.199861592,0.166336025,-0.206935794,-0.186082276,-0.019930796,0.088827374,-0.088827374,-0.008858131,0.214133026,0.051733948,-0.027128028,-0.16,0.019930796,0.119092657,0.024605921,0.135886198,-0.093564014,-0.017777778,0.062991157,0.113740869,0.022206844,0.221453287,0.084213764,-0.098423683,0.214133026,0.084213764,-0.14769704,0.041584006,0.084213764,0.186082276,0.206935794,0.108512111,0.002214533,0.051733948,-0.03254133,0.055363322,0.024605921,0.166336025,0.098423683,0.14769704,-9.348353663,-15.33411442,8579,5789,0.02355,0.04705,0.0229,0.3495,0.14805,0.065,209.09009,11.296644,25.537363,23,50011,119595,1412820,883380,0.199441126,-131.030558,55.7405083,0.877013963,0.686369119,0.404883931,-0.762703316,0.31369893,0.223266895,0.00437411,1.64030106,-0.242510625
00000000000000003083_0,0.003936947,-0.066989619,-0.098423683,-0.236462899,-0.035432526,-0.019930796,-0.019930796,0.336855056,0.199861592,0.035432526,-0.044844291,0.16,-0.075355632,-0.029773164,0.03254133,-0.166336025,-0.004982699,0.088827374,0.244152249,-0.108512111,0.141730104,0.172795079,-0.093564014,-0.015747789,0.16,0.16,-0.135886198,-0.135886198,-0.055363322,-0.022206844,0.141730104,-0.059115725,0.093564014,0.084213764,-0.048227605,-0.088827374,-0.166336025,-0.044844291,0.041584006,0.108512111,-0.14769704,0.124567474,-0.041584006,0.010396002,0.019930796,0.276139946,0.098423683,0.038446751,0.119092657,-0.098423683,-0.059115725,-0.019930796,0.153787005,-0.022206844,0.035432526,0.130165321,0.048227605,0.32781238,-0.130165321,0.153787005,0.038446751,0.199861592,0.035432526,0.029773164,-6.559006272,-13.34804784,8531,5799,0.0181,0.038,0.0202,0.2098,0.0888,0.037,301.89224,21.150902,209.30708,23,46220,112018,1185510,997110,0.08091855,-133.9511607,57.35594867,0.824347826,0.700162075,0.40522438,-0.693301049,0.19488579,0.12736874,0.00823919,2.035071669,-0.341036978
00000000000000001cd3_0,0.007443291,-0.119092657,-0.228896578,-0.179377163,-0.055363322,0.022206844,0.029773164,0.16,0.214133026,-0.041584006,0.166336025,0.206935794,-0.130165321,-0.093564014,0.075355632,-0.267958478,0.135886198,-0.084213764,0.071111111,-0.022206844,0.059115725,-0.027128028,-0.084213764,0.041584006,0.199861592,0.228896578,-0.14769704,-0.221453287,-0.044844291,0.071111111,0.003936947,0.003014225,0.214133026,-0.003014225,-0.019930796,-0.141730104,-0.093564014,0.027128028,0.093564014,0.141730104,-0.179377163,-0.035432526,0.03254133,0.048227605,0.035432526,0.214133026,0.135886198,-0.084213764,0.199861592,0.055363322,-0.108512111,-0.015747789,0.124567474,0.14769704,0.141730104,0.079723183,0.055363322,0.135886198,-0.075355632,0.059115725,0.003014225,0.192910419,0.124567474,0.108512111,-10.30733503,-17.81682502,8598,5804,0.0135,0.0315,0.01755,0.1927,0.0931,0.045,66.1391,15.387471,37.396767,5,46523,111319,1164540,988020,0.651317886,-134.3293514,57.33340096,0.833055886,0.621371477,0.348495451,-0.719000892,0.184541735,0.11823778,-0.007146355,1.728557864,-0.267012063
000000000000000036a3_0,0.066989619,-0.03254133,-0.267958478,-0.141730104,-0.062991157,-0.017777778,0.010396002,0.186082276,0.236462899,-0.059115725,0.066989619,0.206935794,-0.153787005,-0.048227605,0.002214533,-0.236462899,0.16,0.015747789,0.044844291,0.024605921,0.113740869,-0.079723183,-0.03254133,0.113740869,0.186082276,0.199861592,-0.124567474,-0.192910419,-0.038446751,0.130165321,-0.044844291,0.055363322,0.228896578,0.038446751,0.019930796,-0.119092657,-0.079723183,0.084213764,0.075355632,0.066989619,-0.166336025,-0.098423683,0.041584006,0.019930796,0.088827374,0.179377163,-0.024605921,0.029773164,0.214133026,0.051733948,-0.098423683,-0.093564014,0.119092657,0.130165321,0.259900038,0.041584006,-0.017777778,0.214133026,-0.071111111,0.055363322,0.035432526,0.186082276,0.066989619,0.166336025,-8.373388137,-15.05970691,9605,5866,0.0334,0.0614,0.0261,0.3732,0.1232,0.0558,210.39267,24.162884,37.21038,23,50356,115883,1301460,873030,0.533954372,-132.7671812,55.97910083,0.869271225,0.73986014,0.503626108,-0.717441325,0.32110981,0.23196238,0.03969279,1.798520105,-0.285336562
0000000000000000327d_0,0.066989619,-0.079723183,-0.206935794,-0.199861592,-0.084213764,0.066989619,-0.075355632,0.179377163,0.214133026,0.022206844,-0.00615148,0.199861592,-0.103406382,-0.012056901,0.075355632,-0.244152249,0.01384083,-0.003936947,0.310096117,-0.01384083,0.113740869,0.103406382,-0.019930796,0.044844291,0.093564014,0.228896578,-0.124567474,-0.192910419,-0.059115725,0.010396002,0.079723183,0.059115725,0.119092657,-0.048227605,-0.004982699,-0.088827374,-0.206935794,-0.051733948,0.093564014,0.088827374,-0.172795079,0.022206844,0.035432526,-0.000246,0.059115725,0.206935794,0.055363322,-0.071111111,0.166336025,-0.062991157,-0.079723183,-0.088827374,0.130165321,0.027128028,0.130165321,0.059115725,0.041584006,0.336855056,-0.179377163,0.088827374,0.084213764,0.124567474,0.088827374,0.051733948,-10.11522328,-15.58288602,7405,5903,0.0173,0.0469,0.0188,0.2442,0.0694,0.0283,63.77973,7.073954,133.16614,23,52156,117143,1339260,819030,0.49652828,-132.4684913,55.41208423,0.857034221,0.792293578,0.557397959,-0.677773961,0.20419709,0.15104279,0.03890694,1.540538018,-0.212765176
00000000000000006292_0,-0.00615148,-0.251964629,-0.084213764,-0.172795079,-0.015747789,-0.01384083,0.059115725,0.214133026,0.179377163,0.038446751,0.214133026,0.153787005,-0.071111111,-0.186082276,0.012056901,-0.179377163,0.236462899,-0.066989619,0.059115725,-0.093564014,0.103406382,-0.01384083,-0.024605921,-0.084213764,0.16,0.228896578,-0.179377163,-0.059115725,0.079723183,-0.038446751,-0.055363322,-0.135886198,0.214133026,-0.00153787,0.017777778,-0.14769704,0.038446751,-0.03254133,0.019930796,0.062991157,-0.16,0.015747789,-0.071111111,0.141730104,0.000984,0.199861592,0.066989619,-0.088827374,0.108512111,0.130165321,-0.108512111,0.048227605,0.093564014,0.199861592,0.172795079,0.172795079,0.024605921,0.022206844,-0.093564014,0.003936947,-0.093564014,0.236462899,0.16,0.093564014,-8.057518062,-14.57034349,7159,5910,0.0111,0.0221,0.0125,0.1523,0.0896,0.0433,546.3038,6.9643383,344.99487,60,39042,107455,1048620,1212450,0.869915855,-135.1346013,59.55475499,0.848300971,0.557259714,0.259198016,-0.746559633,0.15413341,0.09470566,-0.02151283,1.808291757,-0.287823284
00000000000000002cbd_0,-0.075355632,0.035432526,-0.017777778,-0.027128028,-0.003014225,-0.236462899,-0.024605921,0.259900038,0.186082276,0.059115725,0.059115725,0.186082276,-0.113740869,0.012056901,-0.251964629,0.075355632,0.141730104,-0.166336025,-0.236462899,0.103406382,0.199861592,0.059115725,0.003936947,-0.130165321,0.003014225,0.267958478,-0.015747789,-0.00615148,0.044844291,-0.03254133,-0.041584006,0.075355632,0.038446751,-0.093564014,-0.051733948,0.008858131,0.244152249,0.008858131,-0.130165321,-0.03254133,-0.055363322,0.055363322,-0.221453287,-0.035432526,-0.015747789,0.108512111,0.244152249,-0.355309496,0.048227605,-0.022206844,-0.027128028,0.044844291,-0.007443291,-0.01384083,0.059115725,0.079723183,0.119092657,-0.141730104,-0.017777778,-0.16,-0.079723183,0.071111111,0.003014225,0.113740869,-8.934824549,-15.36942507,6090,5950,0.0335,0.06685,0.0432,0.469,0.2517,0.11885,160.51001,12.4049015,77.54063,13,45902,58594,-417210,1006650,0.65690269,-161.2673115,58.85083514,0.831315892,0.595645148,0.301512418,-0.750489876,0.46132711,0.290144205,-0.041195925,1.720170887,-0.264752075
00000000000000001c68_0,0.075355632,0.019930796,-0.228896578,-0.153787005,-0.098423683,-0.055363322,0.059115725,0.079723183,0.244152249,-0.093564014,0.03254133,0.236462899,-0.130165321,-0.088827374,0.071111111,-0.244152249,0.088827374,-0.055363322,0.130165321,-0.088827374,0.088827374,-0.062991157,0.03254133,0.071111111,0.130165321,0.318892734,-0.14769704,-0.172795079,-0.019930796,0.14769704,-0.03254133,0.113740869,0.228896578,0.029773164,0.075355632,-0.088827374,0.00615148,0.103406382,0.015747789,0.141730104,-0.103406382,-0.071111111,0.012056901,0.051733948,0.108512111,0.153787005,-0.027128028,-0.029773164,0.284444444,-0.029773164,-0.071111111,-0.029773164,0.103406382,0.130165321,0.179377163,-0.055363322,0.041584006,0.214133026,-0.093564014,0.019930796,0.029773164,0.192910419,0.03254133,0.153787005,-9.413921317,-15.31495182,8475,5952,0.0195,0.0496,0.0229,0.2728,0.0975,0.0394,139.01291,7.601338,8.342123,5,52296,115851,1300500,814830,0.930434886,-133.071171,55.48565625,0.84511329,0.747597694,0.473399946,-0.692307692,0.23988542,0.1686074,0.02579754,1.626840857,-0.238629171
00000000000000007f33_0,-0.055363322,-0.135886198,-0.236462899,-0.228896578,-0.062991157,-0.029773164,-0.007443291,0.166336025,0.206935794,-0.044844291,0.16,0.166336025,-0.093564014,-0.075355632,0.038446751,-0.236462899,0.14769704,0.035432526,-0.000554,-0.035432526,0.048227605,-0.051733948,-0.079723183,0.066989619,0.186082276,0.236462899,-0.166336025,-0.221453287,0.017777778,0.093564014,-0.027128028,0.000554,0.267958478,0.019930796,-0.051733948,-0.16,-0.124567474,0.119092657,0.119092657,0.130165321,-0.103406382,-0.084213764,0.035432526,0.017777778,0.075355632,0.179377163,0.066989619,0.024605921,0.141730104,0.084213764,-0.051733948,0.019930796,0.153787005,0.153787005,0.119092657,0.113740869,0.019930796,0.135886198,-0.012056901,0.03254133,-0.01384083,0.251964629,0.16,0.098423683,-8.626380731,-15.34095755,10141,5973,0.0238,0.04765,0.027,0.2163,0.1239,0.06635,185.21622,22.63998,3.447173,605,46536,111084,1157490,987630,0.22939665,-134.4435273,57.34849265,0.778051788,0.530514771,0.271604938,-0.63894677,0.22947334,0.122072475,-0.022935055,1.778377054,-0.280155299
